,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance,arr_delay,season,weekday,month,peak_season,dep_taxi_ind,arr_taxi_ind,carriers_lateness_ind,carrier_enc,airtime_ind,orig_airp_fl_ind,dest_airp_fl_ind,orig_airp_pss_ind,dest_airp_pss_ind,orig_airp_enc,dest_airp_enc
83,2018-09-05,DL,DL,DL,838,DL,N329NW,838,12953,LGA,"New York, NY",13303,MIA,"Miami, FL",1105,1422,N,197,1,1096,0.0,4,2,9,0,0.05816597363888349,0.05552470357244471,-0.01954519343156605,3,0.10185498550220896,0.0205,0.01078,0.011639858398503223,0.02304389377195698,173,195
84,2018-03-16,DL,DL,DL,1923,DL,N373NW,1923,12953,LGA,"New York, NY",13303,MIA,"Miami, FL",1305,1621,N,196,1,1096,0.0,2,4,3,1,0.05404407705061131,0.056478204484436495,-0.01954519343156605,3,0.10185498550220896,0.0205,0.01078,0.011639858398503223,0.02304389377195698,173,195
85,2018-08-16,AA,AA,AA,1488,AA,N317PG,1488,12889,LAS,"Las Vegas, NV",13303,MIA,"Miami, FL",2209,608,N,299,1,2174,0.0,3,3,8,2,0.03243353905202827,0.048601142427888974,-0.001449590526739375,0,0.024073040816388756,0.02098,0.01078,0.015935283270294646,0.02304389377195698,163,195
86,2019-02-06,AA,AA,AA,1368,AA,N198AA,1368,12889,LAS,"Las Vegas, NV",13303,MIA,"Miami, FL",1238,2020,N,282,1,2174,0.0,1,2,2,0,0.057866140723193765,0.0532356565816952,-0.001449590526739375,0,0.028251636527725693,0.02098,0.01078,0.015935283270294646,0.02304389377195698,163,195
87,2018-04-06,AA,AA,AA,1674,AA,N579UW,1674,12889,LAS,"Las Vegas, NV",13303,MIA,"Miami, FL",2315,651,N,276,1,2174,0.0,2,4,4,1,0.01814795142384365,0.048601142427888974,-0.001449590526739375,0,0.028251636527725693,0.02098,0.01078,0.015935283270294646,0.02304389377195698,163,195
88,2019-02-02,AA,AA,AA,343,AA,N990AU,343,14771,SFO,"San Francisco, CA",13303,MIA,"Miami, FL",708,1535,N,327,1,2585,0.0,1,5,2,0,0.05530305289552354,0.059419307466565,-0.001449590526739375,0,0.024073040816388756,0.02218,0.01078,0.01793654853081717,0.02304389377195698,273,195
89,2019-02-11,AA,AA,AA,2830,AA,N964AN,2830,10423,AUS,"Austin, TX",13303,MIA,"Miami, FL",1708,2049,N,161,1,1103,0.0,1,0,2,0,0.06176477462962172,0.0532356565816952,-0.001449590526739375,0,0.22531183208783437,0.00808,0.01078,0.007946912898927221,0.02304389377195698,19,195
90,2019-02-11,AA,AA,AA,2830,AA,N964AN,2830,10423,AUS,"Austin, TX",13303,MIA,"Miami, FL",1708,2049,N,161,1,1103,0.0,1,0,2,0,0.06176477462962172,0.0532356565816952,-0.001449590526739375,0,0.22531183208783437,0.00808,0.01078,0.007946912898927221,0.02304389377195698,19,195
91,2018-08-19,AA,AA_CODESHARE,AA,4653,YX,N410YX,4653,14730,SDF,"Louisville, KY",13303,MIA,"Miami, FL",659,933,N,154,1,910,0.0,3,6,8,2,0.048601142427888974,0.0623523504240782,-0.001449590526739375,0,0.22531183208783437,0.00366,0.01078,0.0106944126633734,0.02304389377195698,270,195
92,2019-01-19,AA,AA_CODESHARE,AA,4358,YX,N431YX,4358,14635,RSW,"Fort Myers, FL",13303,MIA,"Miami, FL",1543,1630,N,47,1,104,0.0,1,5,1,0,0.059419307466565,0.056478204484436495,-0.001449590526739375,0,0.21342394833847084,0.00422,0.01078,0.004991048954814047,0.02304389377195698,260,195
93,2019-09-15,AA,AA_CODESHARE,AA,3820,MQ,N615AE,3820,11193,CVG,"Cincinnati, OH",13303,MIA,"Miami, FL",1809,2045,N,156,1,948,0.0,4,6,9,0,0.05965869019763986,0.0532356565816952,-0.001449590526739375,0,0.22531183208783437,0.00628,0.01078,0.010447821463664141,0.02304389377195698,75,195
94,2018-01-19,AA,AA_CODESHARE,AA,4634,YX,N426YX,4634,11066,CMH,"Columbus, OH",13303,MIA,"Miami, FL",1202,1447,N,165,1,990,0.0,1,4,1,0,0.057866140723193765,0.05552470357244471,-0.001449590526739375,0,0.10185498550220896,0.00632,0.01078,0.005341014631257319,0.02304389377195698,65,195
95,2018-05-05,AA,AA,AA,2347,AA,N9016,2347,11278,DCA,"Washington, DC",13303,MIA,"Miami, FL",1020,1309,N,169,1,919,0.0,2,5,5,1,0.05951360975456419,0.05404407705061131,-0.001449590526739375,0,0.10185498550220896,0.01814,0.01078,0.010507046424293003,0.02304389377195698,81,195
96,2018-08-08,AA,AA,AA,1178,AA,N993NN,1178,11278,DCA,"Washington, DC",13303,MIA,"Miami, FL",600,838,N,158,1,919,0.0,3,2,8,2,0.048601142427888974,0.06609300784804596,-0.001449590526739375,0,0.22531183208783437,0.01814,0.01078,0.010507046424293003,0.02304389377195698,81,195
97,2019-04-12,DL,DL,DL,2456,DL,N311DN,2456,12478,JFK,"New York, NY",13303,MIA,"Miami, FL",1940,2257,N,197,1,1089,66.0,2,4,4,1,0.056196103622900465,0.03243353905202827,-0.01954519343156605,3,0.10185498550220896,0.0166,0.01078,0.0201924811220438,0.02304389377195698,155,195
98,2018-08-17,AA,AA,AA,243,AA,N390AA,243,12478,JFK,"New York, NY",13303,MIA,"Miami, FL",1530,1903,N,213,1,1089,0.0,3,4,8,2,0.059419307466565,0.056196103622900465,-0.001449590526739375,0,0.047492080333921785,0.0166,0.01078,0.0201924811220438,0.02304389377195698,155,195
99,2019-06-21,DL,DL,DL,2581,DL,N328NW,2581,12478,JFK,"New York, NY",13303,MIA,"Miami, FL",1552,1914,N,202,1,1089,0.0,3,4,6,2,0.059419307466565,0.056196103622900465,-0.01954519343156605,3,0.10185498550220896,0.0166,0.01078,0.0201924811220438,0.02304389377195698,155,195
100,2019-12-31,AA,AA,AA,243,AA,N784AN,243,12478,JFK,"New York, NY",13303,MIA,"Miami, FL",1445,1804,N,199,1,1089,0.0,1,1,12,1,0.05552470357244471,0.05965869019763986,-0.001449590526739375,0,0.10185498550220896,0.0166,0.01078,0.0201924811220438,0.02304389377195698,155,195
101,2018-12-31,AA,AA,AA,1604,AA,N9026C,1604,14683,SAT,"San Antonio, TX",13303,MIA,"Miami, FL",559,945,N,166,1,1143,0.0,1,0,12,1,0.02774663473822249,0.0623523504240782,-0.001449590526739375,0,0.10185498550220896,0.00524,0.01078,0.0062444644852139505,0.02304389377195698,263,195
102,2019-11-19,AA,AA_CODESHARE,AA,3552,MQ,N677AE,3552,12451,JAX,"Jacksonville, FL",13303,MIA,"Miami, FL",1014,1132,N,78,1,335,0.0,4,1,11,0,0.05951360975456419,0.05816597363888349,-0.001449590526739375,0,0.35026571661163297,0.00444,0.01078,0.004056371394344016,0.02304389377195698,154,195
103,2019-07-29,AA,AA_CODESHARE,AA,4686,YX,N437YX,4686,12451,JAX,"Jacksonville, FL",13303,MIA,"Miami, FL",1926,2050,N,84,1,335,0.0,3,0,7,2,0.056196103622900465,0.0532356565816952,-0.001449590526739375,0,0.35026571661163297,0.00444,0.01078,0.004056371394344016,0.02304389377195698,154,195
104,2019-04-15,AA,AA_CODESHARE,AA,4426,YX,N410YX,4426,12451,JAX,"Jacksonville, FL",13303,MIA,"Miami, FL",1929,2050,N,81,1,335,0.0,2,0,4,1,0.056196103622900465,0.0532356565816952,-0.001449590526739375,0,0.35026571661163297,0.00444,0.01078,0.004056371394344016,0.02304389377195698,154,195
105,2018-05-26,AA,AA_CODESHARE,AA,3343,MQ,N646AE,3343,12451,JAX,"Jacksonville, FL",13303,MIA,"Miami, FL",1524,1644,N,80,1,335,22.0,2,5,5,1,0.059419307466565,0.056478204484436495,-0.001449590526739375,0,0.35026571661163297,0.00444,0.01078,0.004056371394344016,0.02304389377195698,154,195
106,2019-02-10,AA,AA_CODESHARE,AA,4457,YX,N447YX,4457,13871,OMA,"Omaha, NE",13303,MIA,"Miami, FL",507,939,N,212,1,1393,0.0,1,6,2,0,0.02774663473822249,0.0623523504240782,-0.001449590526739375,0,0.047492080333921785,0.00364,0.01078,0.0041618995060099875,0.02304389377195698,215,195
107,2019-09-05,AA,AA_CODESHARE,AA,3733,MQ,N664MS,3733,14193,PNS,"Pensacola, FL",13303,MIA,"Miami, FL",959,1246,N,107,1,530,0.0,4,3,9,0,0.0623523504240782,0.057866140723193765,-0.001449590526739375,0,0.35026571661163297,0.00134,0.01078,0.001265798931258665,0.02304389377195698,236,195
108,2018-11-09,AA,AA_CODESHARE,AA,3508,MQ,N670AE,3508,14193,PNS,"Pensacola, FL",13303,MIA,"Miami, FL",603,847,N,104,1,530,0.0,4,4,11,0,0.048601142427888974,0.06609300784804596,-0.001449590526739375,0,0.35026571661163297,0.00134,0.01078,0.001265798931258665,0.02304389377195698,236,195
109,2019-05-15,AA,AA,AA,2397,AA,N703UW,2397,14492,RDU,"Raleigh/Durham, NC",13303,MIA,"Miami, FL",1150,1404,N,134,1,700,100.0,2,2,5,1,0.05816597363888349,0.05552470357244471,-0.001449590526739375,0,0.22531183208783437,0.00842,0.01078,0.007982986284037527,0.02304389377195698,251,195
110,2019-05-15,AA,AA,AA,2397,AA,N703UW,2397,14492,RDU,"Raleigh/Durham, NC",13303,MIA,"Miami, FL",1150,1404,N,134,1,700,100.0,2,2,5,1,0.05816597363888349,0.05552470357244471,-0.001449590526739375,0,0.22531183208783437,0.00842,0.01078,0.007982986284037527,0.02304389377195698,251,195
111,2019-04-18,AA,AA,AA,1088,AA,N832NN,1088,14492,RDU,"Raleigh/Durham, NC",13303,MIA,"Miami, FL",703,919,N,136,1,700,0.0,2,3,4,1,0.05530305289552354,0.0623523504240782,-0.001449590526739375,0,0.22531183208783437,0.00842,0.01078,0.007982986284037527,0.02304389377195698,251,195
112,2019-05-05,AA,AA_CODESHARE,AA,4699,YX,N414YX,4699,15412,TYS,"Knoxville, TN",13303,MIA,"Miami, FL",649,859,N,130,1,724,0.0,2,6,5,1,0.048601142427888974,0.06609300784804596,-0.001449590526739375,0,0.22531183208783437,0.00266,0.01078,0.0024153015761915657,0.02304389377195698,304,195
113,2019-03-23,AA,AA_CODESHARE,AA,3422,MQ,N931AE,3422,15412,TYS,"Knoxville, TN",13303,MIA,"Miami, FL",1918,2124,N,126,1,724,0.0,2,5,3,1,0.056196103622900465,0.04302602340147547,-0.001449590526739375,0,0.22531183208783437,0.00266,0.01078,0.0024153015761915657,0.02304389377195698,304,195
114,2018-05-20,AA,AA_CODESHARE,AA,3508,MQ,N675AE,3508,15249,TLH,"Tallahassee, FL",13303,MIA,"Miami, FL",1922,2046,N,84,1,402,0.0,2,6,5,1,0.056196103622900465,0.0532356565816952,-0.001449590526739375,0,0.35026571661163297,0.00088,0.01078,0.0008657612426473557,0.02304389377195698,295,195
115,2019-03-14,AA,AA_CODESHARE,AA,4696,YX,N446YX,4696,13244,MEM,"Memphis, TN",13303,MIA,"Miami, FL",509,829,N,140,1,859,0.0,2,3,3,1,0.02774663473822249,0.06609300784804596,-0.001449590526739375,0,0.22531183208783437,0.00326,0.01078,0.015320420497220466,0.02304389377195698,190,195
116,2018-12-05,AA,AA_CODESHARE,AA,4400,YX,N444YX,4400,13244,MEM,"Memphis, TN",13303,MIA,"Miami, FL",620,940,N,140,1,859,0.0,1,2,12,1,0.048601142427888974,0.0623523504240782,-0.001449590526739375,0,0.22531183208783437,0.00326,0.01078,0.015320420497220466,0.02304389377195698,190,195
117,2019-07-09,AA,AA_CODESHARE,AA,3831,MQ,N909AE,3831,11953,GNV,"Gainesville, FL",13303,MIA,"Miami, FL",550,659,N,69,1,294,0.0,3,1,7,2,0.02774663473822249,0.048601142427888974,-0.001449590526739375,0,0.21342394833847084,0.00064,0.01078,0.0004323422125906882,0.02304389377195698,119,195
118,2019-09-15,AA,AA,AA,1091,AA,N396AN,1091,14843,SJU,"San Juan, PR",13303,MIA,"Miami, FL",945,1229,N,164,1,1045,0.0,4,6,9,0,0.0623523504240782,0.057866140723193765,-0.001449590526739375,0,0.10185498550220896,0.00346,0.01078,0.005348013944786185,0.02304389377195698,280,195
119,2018-03-30,AA,AA,AA,287,AA,N973AN,287,14843,SJU,"San Juan, PR",13303,MIA,"Miami, FL",630,926,N,176,1,1045,0.0,2,4,3,1,0.048601142427888974,0.0623523504240782,-0.001449590526739375,0,0.10185498550220896,0.00346,0.01078,0.005348013944786185,0.02304389377195698,280,195
120,2019-07-29,AA,AA,AA,2701,AA,N824NN,2701,13495,MSY,"New Orleans, LA",13303,MIA,"Miami, FL",713,1018,N,125,1,675,0.0,3,0,7,2,0.05530305289552354,0.05951360975456419,-0.001449590526739375,0,0.22531183208783437,0.007,0.01078,0.007124224354919037,0.02304389377195698,208,195
121,2019-12-30,AA,AA_CODESHARE,AA,4432,YX,N429YX,4432,13495,MSY,"New Orleans, LA",13303,MIA,"Miami, FL",1604,1856,N,112,1,675,0.0,1,0,12,1,0.056478204484436495,0.05965869019763986,-0.001449590526739375,0,0.35026571661163297,0.007,0.01078,0.007124224354919037,0.02304389377195698,208,195
122,2019-08-23,AA,AA_CODESHARE,AA,3677,MQ,N670AE,3677,11042,CLE,"Cleveland, OH",13303,MIA,"Miami, FL",1347,1650,N,183,1,1080,0.0,3,4,8,2,0.05404407705061131,0.056478204484436495,-0.001449590526739375,0,0.10185498550220896,0.00676,0.01078,0.006794179801596382,0.02304389377195698,62,195
123,2019-03-10,AA,AA_CODESHARE,AA,4709,YX,N418YX,4709,11986,GRR,"Grand Rapids, MI",13303,MIA,"Miami, FL",514,834,N,200,1,1214,0.0,2,6,3,1,0.02774663473822249,0.06609300784804596,-0.001449590526739375,0,0.10185498550220896,0.00298,0.01078,0.003060853647046155,0.02304389377195698,124,195
124,2019-11-26,AA,AA_CODESHARE,AA,4347,YX,N412YX,4347,11995,GSO,"Greensboro/High Point, NC",13303,MIA,"Miami, FL",1834,2050,N,136,1,710,0.0,4,1,11,0,0.05965869019763986,0.0532356565816952,-0.001449590526739375,0,0.22531183208783437,0.00228,0.01078,0.002587053962015264,0.02304389377195698,125,195
125,2019-06-21,AA,AA_CODESHARE,AA,3937,MQ,N698CB,3937,14524,RIC,"Richmond, VA",13303,MIA,"Miami, FL",704,934,N,150,1,825,0.0,3,4,6,2,0.05530305289552354,0.0623523504240782,-0.001449590526739375,0,0.22531183208783437,0.00318,0.01078,0.00339035979163582,0.02304389377195698,253,195
126,2019-03-03,AA,AA_CODESHARE,AA,4477,YX,N403YX,4477,14524,RIC,"Richmond, VA",13303,MIA,"Miami, FL",651,924,N,153,1,825,0.0,2,6,3,1,0.048601142427888974,0.0623523504240782,-0.001449590526739375,0,0.22531183208783437,0.00318,0.01078,0.00339035979163582,0.02304389377195698,253,195
127,2018-06-26,AA,AA_CODESHARE,AA,4481,YX,N403YX,4481,11624,EYW,"Key West, FL",13303,MIA,"Miami, FL",1908,1955,N,47,1,125,0.0,3,1,6,2,0.056196103622900465,0.056196103622900465,-0.001449590526739375,0,0.21342394833847084,0.00066,0.01078,0.0005696364395030487,0.02304389377195698,102,195
128,2018-11-26,AA,AA,AA,1293,AA,N338RS,1293,15027,STX,"Christiansted, VI",13303,MIA,"Miami, FL",1637,1849,N,192,1,1139,0.0,4,0,11,0,0.056478204484436495,0.05965869019763986,-0.001449590526739375,0,0.10185498550220896,0.00014,0.01078,0.0004824142247587256,0.02304389377195698,290,195
129,2019-01-11,DL,DL_CODESHARE,DL,5282,9E,N8986B,5282,14100,PHL,"Philadelphia, PA",11193,CVG,"Cincinnati, OH",1959,2204,N,125,1,507,18.0,1,4,1,0,0.056196103622900465,0.03243353905202827,-0.01954519343156605,3,0.22531183208783437,0.01914,0.00628,0.01716716245137496,0.010447821463664141,230,71
130,2019-01-11,DL,DL_CODESHARE,DL,5282,9E,N8986B,5282,14100,PHL,"Philadelphia, PA",11193,CVG,"Cincinnati, OH",1959,2204,N,125,1,507,18.0,1,4,1,0,0.056196103622900465,0.03243353905202827,-0.01954519343156605,3,0.22531183208783437,0.01914,0.00628,0.01716716245137496,0.010447821463664141,230,71
131,2019-11-04,DL,DL_CODESHARE,DL,3455,9E,N8980A,3455,14100,PHL,"Philadelphia, PA",11193,CVG,"Cincinnati, OH",1940,2138,N,118,1,507,0.0,4,0,11,0,0.056196103622900465,0.04302602340147547,-0.01954519343156605,3,0.22531183208783437,0.01914,0.00628,0.01716716245137496,0.010447821463664141,230,71
132,2019-09-15,DL,DL,DL,710,DL,N376DA,710,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",1700,1823,N,83,1,373,0.0,4,6,9,0,0.06176477462962172,0.05965869019763986,-0.01954519343156605,3,0.35026571661163297,0.04904,0.00628,0.035132785053773576,0.010447821463664141,17,71
133,2018-08-20,DL,DL,DL,1694,DL,N774DE,1694,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",1211,1335,N,84,1,373,0.0,3,0,8,2,0.057866140723193765,0.05404407705061131,-0.01954519343156605,3,0.35026571661163297,0.04904,0.00628,0.035132785053773576,0.010447821463664141,17,71
134,2018-11-18,DL,DL,DL,1138,DL,N3745B,1138,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",1636,1802,N,86,1,373,0.0,4,6,11,0,0.056478204484436495,0.05965869019763986,-0.01954519343156605,3,0.35026571661163297,0.04904,0.00628,0.035132785053773576,0.010447821463664141,17,71
135,2018-07-05,DL,DL,DL,2902,DL,N774DE,2902,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",2224,2354,N,90,1,373,0.0,3,3,7,2,0.03243353905202827,0.01814795142384365,-0.01954519343156605,3,0.35026571661163297,0.04904,0.00628,0.035132785053773576,0.010447821463664141,17,71
136,2019-11-21,DL,DL,DL,2902,DL,N308DE,2902,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",2229,2356,N,87,1,373,0.0,4,3,11,0,0.03243353905202827,0.01814795142384365,-0.01954519343156605,3,0.35026571661163297,0.04904,0.00628,0.035132785053773576,0.010447821463664141,17,71
137,2019-03-03,DL,DL,DL,2653,DL,N3747D,2653,10397,ATL,"Atlanta, GA",11193,CVG,"Cincinnati, OH",1459,1625,N,86,1,373,44.0,2,6,3,1,0.05552470357244471,0.056478204484436495,-0.01954519343156605,3,0.35026571661163297,0.04904,0.00628,0.035132785053773576,0.010447821463664141,17,71
138,2018-12-25,UA,UA_CODESHARE,UA,3557,YX,N859RW,3557,12266,IAH,"Houston, TX",11193,CVG,"Cincinnati, OH",1220,1546,N,146,1,871,0.0,1,1,12,1,0.057866140723193765,0.059419307466565,0.05591569564467608,8,0.22531183208783437,0.02232,0.00628,0.024859946428331066,0.010447821463664141,142,71
139,2018-11-06,UA,UA_CODESHARE,UA,3674,YX,N633RW,3674,12266,IAH,"Houston, TX",11193,CVG,"Cincinnati, OH",735,1101,N,146,1,871,0.0,4,1,11,0,0.05530305289552354,0.05816597363888349,0.05591569564467608,8,0.22531183208783437,0.02232,0.00628,0.024859946428331066,0.010447821463664141,142,71
140,2018-05-18,DL,DL_CODESHARE,DL,6275,G7,N653CA,6275,12266,IAH,"Houston, TX",11193,CVG,"Cincinnati, OH",1118,1438,N,140,1,871,0.0,2,4,5,1,0.05816597363888349,0.05552470357244471,-0.01954519343156605,3,0.22531183208783437,0.02232,0.00628,0.024859946428331066,0.010447821463664141,142,71
141,2019-08-19,DL,DL_CODESHARE,DL,5077,9E,N200PQ,5077,12266,IAH,"Houston, TX",11193,CVG,"Cincinnati, OH",1837,2204,N,147,1,871,0.0,3,0,8,2,0.05965869019763986,0.03243353905202827,-0.01954519343156605,3,0.22531183208783437,0.02232,0.00628,0.024859946428331066,0.010447821463664141,142,71
142,2019-08-26,UA,UA_CODESHARE,UA,3566,YX,N634RW,3566,12266,IAH,"Houston, TX",11193,CVG,"Cincinnati, OH",1626,1952,N,146,1,871,0.0,3,0,8,2,0.056478204484436495,0.056196103622900465,0.05591569564467608,8,0.22531183208783437,0.02232,0.00628,0.024859946428331066,0.010447821463664141,142,71
143,2019-12-22,UA,UA_CODESHARE,UA,4384,EV,N14570,4384,12266,IAH,"Houston, TX",11193,CVG,"Cincinnati, OH",1215,1542,N,147,1,871,0.0,1,6,12,1,0.057866140723193765,0.059419307466565,0.05591569564467608,8,0.22531183208783437,0.02232,0.00628,0.024859946428331066,0.010447821463664141,142,71
144,2018-11-12,DL,DL_CODESHARE,DL,5091,9E,N980EV,5091,13198,MCI,"Kansas City, MO",11193,CVG,"Cincinnati, OH",1642,1922,N,100,1,539,0.0,4,0,11,0,0.056478204484436495,0.056196103622900465,-0.01954519343156605,3,0.35026571661163297,0.00626,0.00628,0.007236751780113873,0.010447821463664141,185,71
145,2018-11-24,DL,DL,DL,502,DL,N988AT,502,10721,BOS,"Boston, MA",11193,CVG,"Cincinnati, OH",1815,2047,N,152,1,752,0.0,4,5,11,0,0.05965869019763986,0.0532356565816952,-0.01954519343156605,3,0.22531183208783437,0.01854,0.00628,0.014261908928162814,0.010447821463664141,37,71
146,2019-06-07,DL,DL_CODESHARE,DL,5402,9E,N306PQ,5402,10721,BOS,"Boston, MA",11193,CVG,"Cincinnati, OH",1059,1322,N,143,1,752,0.0,3,4,6,2,0.05951360975456419,0.05404407705061131,-0.01954519343156605,3,0.22531183208783437,0.01854,0.00628,0.014261908928162814,0.010447821463664141,37,71
147,2018-12-06,DL,DL_CODESHARE,DL,3447,9E,N925XJ,3447,10721,BOS,"Boston, MA",11193,CVG,"Cincinnati, OH",838,1123,N,165,1,752,0.0,1,3,12,1,0.06609300784804596,0.05816597363888349,-0.01954519343156605,3,0.10185498550220896,0.01854,0.00628,0.014261908928162814,0.010447821463664141,37,71
148,2019-08-08,DL,DL,DL,2611,DL,N3744F,2611,14869,SLC,"Salt Lake City, UT",11193,CVG,"Cincinnati, OH",942,1507,N,205,1,1450,27.0,3,3,8,2,0.0623523504240782,0.059419307466565,-0.01954519343156605,3,0.10185498550220896,0.01512,0.00628,0.013807491957519551,0.010447821463664141,281,71
149,2018-05-01,DL,DL_CODESHARE,DL,3982,9E,N296PQ,3982,13487,MSP,"Minneapolis, MN",11193,CVG,"Cincinnati, OH",1250,1547,N,117,1,596,0.0,2,1,5,1,0.057866140723193765,0.059419307466565,-0.01954519343156605,3,0.22531183208783437,0.01992,0.00628,0.023263026126283767,0.010447821463664141,207,71
150,2019-04-07,DL,DL_CODESHARE,DL,5173,9E,N932XJ,5173,13487,MSP,"Minneapolis, MN",11193,CVG,"Cincinnati, OH",807,1100,N,113,1,596,0.0,2,6,4,1,0.06609300784804596,0.05816597363888349,-0.01954519343156605,3,0.35026571661163297,0.01992,0.00628,0.023263026126283767,0.010447821463664141,207,71
151,2019-01-19,DL,DL,DL,2227,DL,N3751B,2227,12892,LAX,"Los Angeles, CA",11193,CVG,"Cincinnati, OH",2200,501,N,241,1,1900,0.0,1,5,1,0,0.03243353905202827,0.02774663473822249,-0.01954519343156605,3,0.047492080333921785,0.03138,0.00628,0.028127010620112258,0.010447821463664141,165,71
152,2019-04-16,WN,WN,WN,1269,WN,N793SA,1269,13232,MDW,"Chicago, IL",11193,CVG,"Cincinnati, OH",650,855,N,65,1,249,0.0,2,1,4,1,0.048601142427888974,0.06609300784804596,-0.03725267355189793,10,0.21342394833847084,0.01122,0.00628,0.006434522767959297,0.010447821463664141,188,71
153,2019-11-20,WN,WN,WN,2036,WN,N286WN,2036,13232,MDW,"Chicago, IL",11193,CVG,"Cincinnati, OH",2220,35,N,75,1,249,0.0,4,2,11,0,0.03243353905202827,0.008156744910698958,-0.03725267355189793,10,0.35026571661163297,0.01122,0.00628,0.006434522767959297,0.010447821463664141,188,71
154,2019-06-01,UA,UA_CODESHARE,UA,6264,YV,N512MJ,6264,12264,IAD,"Washington, DC",11193,CVG,"Cincinnati, OH",1730,1905,N,95,1,388,20.0,3,5,6,2,0.06176477462962172,0.056196103622900465,0.05591569564467608,8,0.35026571661163297,0.01252,0.00628,0.014227989177984467,0.010447821463664141,140,71
155,2018-06-06,UA,UA_CODESHARE,UA,6051,YV,N522LR,6051,12264,IAD,"Washington, DC",11193,CVG,"Cincinnati, OH",2220,2357,N,97,1,388,0.0,3,2,6,2,0.03243353905202827,0.01814795142384365,0.05591569564467608,8,0.35026571661163297,0.01252,0.00628,0.014227989177984467,0.010447821463664141,140,71
156,2019-05-13,AA,AA,AA,2610,AA,N9626F,2610,11298,DFW,"Dallas/Fort Worth, TX",11193,CVG,"Cincinnati, OH",1230,1544,N,134,1,812,0.0,2,0,5,1,0.057866140723193765,0.059419307466565,-0.001449590526739375,0,0.22531183208783437,0.03598,0.00628,0.023282947249404384,0.010447821463664141,83,71
157,2018-09-17,AA,AA_CODESHARE,AA,3992,MQ,N246NN,3992,11298,DFW,"Dallas/Fort Worth, TX",11193,CVG,"Cincinnati, OH",1615,1931,N,136,1,812,0.0,4,0,9,0,0.056478204484436495,0.056196103622900465,-0.001449590526739375,0,0.22531183208783437,0.03598,0.00628,0.023282947249404384,0.010447821463664141,83,71
158,2019-08-23,DL,DL_CODESHARE,DL,3300,9E,N315PQ,3300,11298,DFW,"Dallas/Fort Worth, TX",11193,CVG,"Cincinnati, OH",1949,2307,N,138,1,812,38.0,3,4,8,2,0.056196103622900465,0.01814795142384365,-0.01954519343156605,3,0.22531183208783437,0.03598,0.00628,0.023282947249404384,0.010447821463664141,83,71
159,2019-05-13,AA,AA,AA,2610,AA,N9626F,2610,11298,DFW,"Dallas/Fort Worth, TX",11193,CVG,"Cincinnati, OH",1230,1544,N,134,1,812,0.0,2,0,5,1,0.057866140723193765,0.059419307466565,-0.001449590526739375,0,0.22531183208783437,0.03598,0.00628,0.023282947249404384,0.010447821463664141,83,71
