,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance,total_delay,Season,Weekday,month,peak_season,dep_taxi_ind,arr_taxi_ind,carriers_lateness_ind,airtime_ind,orig_airp_fl_ind,dest_airp_fl_ind,orig_airp_pss_ind,dest_airp_pss_ind,dep_weather,dep_weather_rank,arr_weather,arr_weather_rank
36897,2019-06-29,UA,UA_CODESHARE,UA,4900,C5,,4900,11618,EWR,"Newark, NJ",12264,IAD,"Washington, DC",1855,2028,N,93,1,212,0.0,3,5,6,2,0.0596586901976398,0.0532356565816952,0.055915695644676,0.3502657166116329,0.02008,0.01252,0.022154442545058,0.0142279891779844,Patchy rain possible,1,Partly cloudy,1
32387,2019-04-26,WN,WN,WN,559,WN,N245WN,559,12889,LAS,"Las Vegas, NV",15016,STL,"St. Louis, MO",710,1215,N,185,1,1371,0.0,2,4,4,1,0.0553030528955235,0.0578661407231937,-0.0372526735518979,0.1018549855022089,0.02098,0.00896,0.0159352832702946,0.008162814800856,Sunny,1,Sunny,1
32905,2019-05-03,UA,UA_CODESHARE,UA,5109,OO,N928SW,5109,11076,CMX,"Hancock/Houghton, MI",13930,ORD,"Chicago, IL",610,652,N,102,1,360,0.0,2,4,5,1,0.0486011424278889,0.0486011424278889,0.055915695644676,0.3502657166116329,8e-05,0.04976,0.0001588305762319,0.0421127158682513,Patchy rain possible,1,Partly cloudy,1
49702,2019-12-27,UA,UA_CODESHARE,UA,5625,OO,N901EV,5625,11292,DEN,"Denver, CO",14869,SLC,"Salt Lake City, UT",1850,2039,N,109,1,391,172.0,1,4,12,1,0.0596586901976398,0.0532356565816952,0.055915695644676,0.3502657166116329,0.0344,0.01512,0.0307716743165574,0.0138074919575195,Patchy light snow,1,Patchy light snow,1
25305,2019-01-11,B6,B6,B6,100,B6,N990JB,100,12892,LAX,"Los Angeles, CA",11697,FLL,"Fort Lauderdale, FL",2115,509,N,294,1,2343,0.0,1,4,1,0,0.0430260234014754,0.0277466347382224,0.0271423089156718,0.0282516365277256,0.03138,0.01284,0.0281270106201122,0.0139690145774164,Cloudy,2,Cloudy,2
18608,2018-10-04,WN,WN,WN,3361,WN,N201LV,3361,10821,BWI,"Baltimore, MD",10994,CHS,"Charleston, SC",1450,1625,N,95,1,472,0.0,4,3,10,0,0.0555247035724447,0.0564782044844364,-0.0372526735518979,0.3502657166116329,0.01352,0.00292,0.0103239874550765,0.0030603152383131,Moderate or heavy rain shower,2,Sunny,1
21389,2018-11-14,DL,DL,DL,1417,DL,N848DN,1417,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1736,1934,N,118,1,594,0.0,4,2,11,0,0.0617647746296217,0.0561961036229004,-0.019545193431566,0.3502657166116329,0.04904,0.02234,0.0351327850537735,0.0236512188227693,Light rain,1,Partly cloudy,1
44951,2019-10-19,UA,UA_CODESHARE,UA,6112,YV,N88325,6112,12266,IAH,"Houston, TX",13851,OKC,"Oklahoma City, OK",1945,2114,N,89,1,395,0.0,4,5,10,0,0.0561961036229004,0.0430260234014754,0.055915695644676,0.3502657166116329,0.02232,0.00326,0.024859946428331,0.003533576514611,Patchy rain possible,1,Patchy rain possible,1
37398,2019-07-06,WN,WN,WN,4768,WN,N7848A,4768,14570,RNO,"Reno, NV",14679,SAN,"San Diego, CA",1545,1715,N,90,1,488,0.0,3,5,7,2,0.059419307466565,0.0617647746296217,-0.0372526735518979,0.3502657166116329,0.00322,0.01276,0.0024799106241503,0.0080282126176086,Partly cloudy,1,Cloudy,2
45920,2019-11-02,AA,AA,AA,1136,AA,N703UW,1136,14122,PIT,"Pittsburgh, PA",14100,PHL,"Philadelphia, PA",1254,1419,N,85,1,268,0.0,4,5,11,0,0.0578661407231937,0.0555247035724447,-0.0014495905267393,0.3502657166116329,0.00656,0.01914,0.007334203760785,0.0171671624513749,Overcast,2,Sunny,1
3112,2018-02-21,HA,HA_CODESHARE,HA,653,EM,N801HC,653,12492,JHM,"Kapalua, HI",12173,HNL,"Honolulu, HI",1313,1354,N,41,1,84,39.0,1,2,2,0,0.0540440770506113,0.0540440770506113,-0.0043783962137615,0.2134239483384708,0.00018,0.00698,0.000206748953468,0.0059456476384046,Light rain shower,1,Patchy rain possible,1
460,2018-01-08,WN,WN,WN,768,WN,N402WN,768,14730,SDF,"Louisville, KY",13232,MDW,"Chicago, IL",1425,1440,N,75,1,271,0.0,1,0,1,0,0.0555247035724447,0.0555247035724447,-0.0372526735518979,0.3502657166116329,0.00366,0.01122,0.0106944126633734,0.0064345227679592,Light rain,1,Moderate or heavy freezing rain,2
47245,2019-11-21,WN,WN,WN,2596,WN,N731SA,2596,15016,STL,"St. Louis, MO",10821,BWI,"Baltimore, MD",1330,1630,N,120,1,738,0.0,4,3,11,0,0.0540440770506113,0.0564782044844364,-0.0372526735518979,0.3502657166116329,0.00896,0.01352,0.008162814800856,0.0103239874550765,Partly cloudy,1,Partly cloudy,1
10144,2018-06-06,AS,AS_CODESHARE,AS,2369,QX,N429QX,2369,11884,GEG,"Spokane, WA",14747,SEA,"Seattle, WA",820,932,N,72,1,224,0.0,3,2,6,2,0.0660930078480459,0.0623523504240782,-0.0257496334476613,0.2134239483384708,0.00276,0.024,0.0025832851008843,0.017266229658245,Overcast,2,Sunny,1
6296,2018-04-09,DL,DL_CODESHARE,DL,3505,9E,N8970D,3505,15016,STL,"St. Louis, MO",11193,CVG,"Cincinnati, OH",1243,1455,N,72,1,308,0.0,2,0,4,1,0.0578661407231937,0.0555247035724447,-0.019545193431566,0.2134239483384708,0.00896,0.00628,0.008162814800856,0.0104478214636641,Sunny,1,Overcast,2
35439,2019-06-08,DL,DL_CODESHARE,DL,3703,OO,N449SW,3703,11637,FAR,"Fargo, ND",13487,MSP,"Minneapolis, MN",1102,1211,N,69,1,223,0.0,3,5,6,2,0.0581659736388834,0.0578661407231937,-0.019545193431566,0.2134239483384708,0.00078,0.01992,0.0014773935633235,0.0232630261262837,Patchy light rain with thunder,1,Sunny,1
43424,2019-09-28,B6,B6,B6,224,B6,N988JT,224,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",805,1639,N,334,1,2475,0.0,4,5,9,0,0.0660930078480459,0.0564782044844364,0.0271423089156718,0.0282516365277256,0.03138,0.0166,0.0281270106201122,0.0201924811220438,Light rain shower,1,Patchy rain possible,1
36685,2019-06-25,AS,AS_CODESHARE,AS,2160,QX,N422QX,2160,13264,MFR,"Medford, OR",14747,SEA,"Seattle, WA",1830,1955,N,85,1,352,0.0,3,1,6,2,0.0596586901976398,0.0561961036229004,-0.0257496334476613,0.3502657166116329,0.00126,0.024,0.0008544546592545,0.017266229658245,Partly cloudy,1,Thundery outbreaks possible,3
34636,2019-05-28,DL,DL_CODESHARE,DL,3701,OO,N899SK,3701,11433,DTW,"Detroit, MI",14576,ROC,"Rochester, NY",700,819,N,79,1,296,0.0,2,1,5,1,0.0553030528955235,0.0660930078480459,-0.019545193431566,0.3502657166116329,0.02234,0.00226,0.0236512188227693,0.0024497597351029,Light rain shower,1,Moderate rain,2
24606,2019-01-01,WN,WN,WN,1505,WN,N8552Z,1505,13204,MCO,"Orlando, FL",10423,AUS,"Austin, TX",800,945,N,165,1,994,0.0,1,1,1,0,0.0660930078480459,0.0623523504240782,-0.0372526735518979,0.2253118320878343,0.01688,0.00808,0.0162459451092296,0.0079469128989272,Partly cloudy,1,Overcast,2
3320,2018-02-24,WN,WN,WN,6132,WN,N938WN,6132,12892,LAX,"Los Angeles, CA",14107,PHX,"Phoenix, AZ",1920,2135,N,75,1,370,0.0,1,5,2,0,0.0561961036229004,0.0430260234014754,-0.0372526735518979,0.3502657166116329,0.03138,0.0222,0.0281270106201122,0.0165856810197461,Sunny,1,Sunny,1
33360,2019-05-10,AA,AA,AA,1575,AA,N183UW,1575,11618,EWR,"Newark, NJ",11057,CLT,"Charlotte, NC",803,1011,N,128,1,529,0.0,2,4,5,1,0.0660930078480459,0.0595136097545641,-0.0014495905267393,0.2253118320878343,0.02008,0.03218,0.022154442545058,0.0191528138586407,Light drizzle,1,Light rain shower,1
2106,2018-02-04,AA,AA_CODESHARE,AA,4929,PT,N626AE,4929,14100,PHL,"Philadelphia, PA",10257,ALB,"Albany, NY",1325,1445,N,80,1,212,0.0,1,6,2,0,0.0540440770506113,0.0555247035724447,-0.0014495905267393,0.3502657166116329,0.01914,0.00266,0.0171671624513749,0.0024976781123389,Heavy rain,3,Heavy snow,3
24686,2019-01-03,WN,WN,WN,1066,WN,N252WN,1066,12892,LAX,"Los Angeles, CA",10140,ABQ,"Albuquerque, NM",550,840,N,110,1,677,0.0,1,3,1,0,0.0277466347382224,0.0660930078480459,-0.0372526735518979,0.3502657166116329,0.03138,0.00334,0.0281270106201122,0.0036148762332925,Sunny,1,Sunny,1
45416,2019-10-25,DL,DL_CODESHARE,DL,3649,OO,N262SY,3649,12953,LGA,"New York, NY",10994,CHS,"Charleston, SC",836,1103,N,147,1,641,0.0,4,4,10,0,0.0660930078480459,0.0581659736388834,-0.019545193431566,0.2253118320878343,0.0205,0.00292,0.0116398583985032,0.0030603152383131,Cloudy,2,Partly cloudy,1
25642,2019-01-17,UA,UA_CODESHARE,UA,5863,OO,N937EV,5863,11603,EUG,"Eugene, OR",11292,DEN,"Denver, CO",1306,1653,N,167,1,996,155.0,1,3,1,0,0.0540440770506113,0.0564782044844364,0.055915695644676,0.2253118320878343,0.00122,0.0344,0.0010708949699164,0.0307716743165574,Light rain shower,1,Sunny,1
6200,2018-04-08,UA,UA_CODESHARE,UA,3720,YX,N721YX,3720,11618,EWR,"Newark, NJ",13296,MHT,"Manchester, NH",920,1039,N,79,1,209,0.0,2,6,4,1,0.0623523504240782,0.0595136097545641,0.055915695644676,0.3502657166116329,0.02008,0.00126,0.022154442545058,0.0015759223614607,Overcast,2,Overcast,2
17330,2018-09-16,DL,DL,DL,17,DL,N846DN,17,11433,DTW,"Detroit, MI",12889,LAS,"Las Vegas, NV",1600,1728,N,268,1,1749,0.0,4,6,9,0,0.0564782044844364,0.0617647746296217,-0.019545193431566,0.0474920803339217,0.02234,0.02098,0.0236512188227693,0.0159352832702946,Sunny,1,Sunny,1
1868,2018-01-31,AA,AA,AA,276,AA,N101NN,276,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",2210,645,N,335,1,2586,0.0,1,2,1,0,0.0324335390520282,0.0486011424278889,-0.0014495905267393,0.0282516365277256,0.02218,0.0166,0.0179365485308171,0.0201924811220438,Sunny,1,Cloudy,2
13470,2018-07-23,DL,DL,DL,1339,DL,N915DL,1339,10821,BWI,"Baltimore, MD",10397,ATL,"Atlanta, GA",700,902,N,122,1,577,59.0,3,0,7,2,0.0553030528955235,0.0623523504240782,-0.019545193431566,0.3502657166116329,0.01352,0.04904,0.0103239874550765,0.0351327850537735,Torrential rain shower,3,Moderate or heavy rain shower,2
14744,2018-08-09,AA,AA_CODESHARE,AA,3540,MQ,N658AE,3540,14783,SGF,"Springfield, MO",13930,ORD,"Chicago, IL",608,750,N,102,1,438,0.0,3,3,8,2,0.0486011424278889,0.0553030528955235,-0.0014495905267393,0.3502657166116329,0.00148,0.04976,0.0011538099147968,0.0421127158682513,Patchy rain possible,1,Torrential rain shower,3
27502,2019-02-14,UA,UA,UA,1004,UA,N87531,1004,12892,LAX,"Los Angeles, CA",12402,ITO,"Hilo, HI",1704,2048,N,344,1,2449,56.0,1,3,2,0,0.0617647746296217,0.0532356565816952,0.055915695644676,0.0240730408163887,0.03138,0.00074,0.0281270106201122,0.0003968072362133,Light rain shower,1,Moderate or heavy rain with thunder,2
29065,2019-03-10,AA,AA,AA,1732,AA,N561UW,1732,14635,RSW,"Fort Myers, FL",11057,CLT,"Charlotte, NC",1013,1214,N,121,1,600,35.0,2,6,3,1,0.0595136097545641,0.0578661407231937,-0.0014495905267393,0.3502657166116329,0.00422,0.03218,0.004991048954814,0.0191528138586407,Sunny,1,Fog,3
23004,2018-12-08,WN,WN,WN,2516,WN,N786SW,2516,13796,OAK,"Oakland, CA",10713,BOI,"Boise, ID",2000,2230,N,90,1,512,0.0,1,5,12,1,0.0532356565816952,0.0324335390520282,-0.0372526735518979,0.3502657166116329,0.00674,0.00308,0.0067801811745386,0.0027184256928647,Sunny,1,Sunny,1
18134,2018-09-27,DL,DL,DL,2613,DL,N966DL,2613,10821,BWI,"Baltimore, MD",10397,ATL,"Atlanta, GA",1745,1945,N,120,1,577,0.0,4,3,9,0,0.0617647746296217,0.0561961036229004,-0.019545193431566,0.3502657166116329,0.01352,0.04904,0.0103239874550765,0.0351327850537735,Moderate rain,2,Moderate or heavy rain shower,2
31489,2019-04-13,WN,WN,WN,3270,WN,N223WN,3270,14107,PHX,"Phoenix, AZ",13891,ONT,"Ontario, CA",855,1015,N,80,1,325,0.0,2,5,4,1,0.0660930078480459,0.0595136097545641,-0.0372526735518979,0.3502657166116329,0.0222,0.0032,0.0165856810197461,0.0045161724523171,Sunny,1,Partly cloudy,1
26331,2019-01-28,WN,WN,WN,1584,WN,N949WN,1584,15016,STL,"St. Louis, MO",12992,LIT,"Little Rock, AR",2055,2200,N,65,1,296,156.0,1,0,1,0,0.0532356565816952,0.0324335390520282,-0.0372526735518979,0.2134239483384708,0.00896,0.00182,0.008162814800856,0.0018305896921648,Sunny,1,Overcast,2
4496,2018-03-13,DL,DL,DL,2755,DL,N324NB,2755,12892,LAX,"Los Angeles, CA",11292,DEN,"Denver, CO",1855,2218,N,143,1,862,0.0,2,1,3,1,0.0596586901976398,0.0324335390520282,-0.019545193431566,0.2253118320878343,0.03138,0.0344,0.0281270106201122,0.0307716743165574,Light drizzle,1,Sunny,1
29902,2019-03-21,UA,UA_CODESHARE,UA,5886,OO,N121SY,5886,11503,EGE,"Eagle, CO",11292,DEN,"Denver, CO",1712,1810,N,58,1,120,0.0,2,3,3,1,0.0617647746296217,0.0596586901976398,0.055915695644676,0.2134239483384708,0.00024,0.0344,0.0003731172519618,0.0307716743165574,Light drizzle,1,Partly cloudy,1
17774,2018-09-22,UA,UA,UA,572,UA,N62892,572,11292,DEN,"Denver, CO",10140,ABQ,"Albuquerque, NM",1924,2041,N,77,1,349,0.0,4,5,9,0,0.0561961036229004,0.0532356565816952,0.055915695644676,0.3502657166116329,0.0344,0.00334,0.0307716743165574,0.0036148762332925,Sunny,1,Sunny,1
16303,2018-08-31,DL,DL,DL,2006,DL,N932DL,2006,15096,SYR,"Syracuse, NY",10397,ATL,"Atlanta, GA",1759,2018,N,139,1,794,0.0,3,4,8,2,0.0617647746296217,0.0532356565816952,-0.019545193431566,0.2253118320878343,0.00242,0.04904,0.0028831787651595,0.0351327850537735,Light rain shower,1,Partly cloudy,1
39030,2019-07-27,WN,WN,WN,4783,WN,N7849A,4783,13232,MDW,"Chicago, IL",12191,HOU,"Houston, TX",1235,1515,N,160,1,937,0.0,3,5,7,2,0.0578661407231937,0.059419307466565,-0.0372526735518979,0.2253118320878343,0.01122,0.00716,0.0064345227679592,0.0047918377236078,Patchy light rain with thunder,1,Patchy rain possible,1
23552,2018-12-16,AS,AS,AS,1953,AS,N627VA,1953,14679,SAN,"San Diego, CA",14771,SFO,"San Francisco, CA",830,1014,N,104,1,447,0.0,1,6,12,1,0.0660930078480459,0.0595136097545641,-0.0257496334476613,0.3502657166116329,0.01276,0.02218,0.0080282126176086,0.0179365485308171,Sunny,1,Heavy rain,3
48406,2019-12-08,DL,DL,DL,1906,DL,N360NW,1906,10821,BWI,"Baltimore, MD",11433,DTW,"Detroit, MI",1759,1940,N,101,1,409,0.0,1,6,12,1,0.0617647746296217,0.0561961036229004,-0.019545193431566,0.3502657166116329,0.01352,0.02234,0.0103239874550765,0.0236512188227693,Overcast,2,Overcast,2
25903,2019-01-21,DL,DL,DL,539,DL,N991AT,539,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",1459,1558,N,59,1,192,34.0,1,0,1,0,0.0555247035724447,0.059419307466565,-0.019545193431566,0.2134239483384708,0.04904,0.00128,0.0351327850537735,0.0015942282583823,Sunny,1,Sunny,1
14082,2018-07-31,WN,WN,WN,1566,WN,N8551Q,1566,10397,ATL,"Atlanta, GA",13342,MKE,"Milwaukee, WI",2220,2320,N,120,1,669,15.0,3,1,7,2,0.0324335390520282,0.0181479514238436,-0.0372526735518979,0.3502657166116329,0.04904,0.0048,0.0351327850537735,0.005461079778714,Torrential rain shower,3,Partly cloudy,1
24646,2019-01-02,AA,AA_CODESHARE,AA,4799,PT,N635AE,4799,11057,CLT,"Charlotte, NC",11617,EWN,"New Bern/Morehead/Beaufort, NC",2220,2324,N,64,1,221,0.0,1,2,1,0,0.0324335390520282,0.0181479514238436,-0.0014495905267393,0.2134239483384708,0.03218,0.00024,0.0191528138586407,0.0002482064259082,Overcast,2,Torrential rain shower,3
46485,2019-11-10,AA,AA_CODESHARE,AA,3587,MQ,N923AE,3587,11193,CVG,"Cincinnati, OH",13930,ORD,"Chicago, IL",2035,2103,N,88,1,264,0.0,4,6,11,0,0.0532356565816952,0.0430260234014754,-0.0014495905267393,0.3502657166116329,0.00628,0.04976,0.0104478214636641,0.0421127158682513,Partly cloudy,1,Overcast,2
422,2018-01-07,AS,AS,AS,552,AS,N251AK,552,14057,PDX,"Portland, OR",14679,SAN,"San Diego, CA",2010,2242,N,152,1,933,0.0,1,6,1,0,0.0532356565816952,0.0324335390520282,-0.0257496334476613,0.2253118320878343,0.01022,0.01276,0.0094846082403456,0.0080282126176086,Moderate rain,2,Partly cloudy,1
33342,2019-05-10,HA,HA_CODESHARE,HA,649,EM,N806HC,649,12492,JHM,"Kapalua, HI",12173,HNL,"Honolulu, HI",1335,1411,N,36,1,84,0.0,2,4,5,1,0.0540440770506113,0.0555247035724447,-0.0043783962137615,0.2134239483384708,0.00018,0.00698,0.000206748953468,0.0059456476384046,Sunny,1,Partly cloudy,1
47798,2019-11-29,WN,WN,WN,912,WN,N8522P,912,11066,CMH,"Columbus, OH",11292,DEN,"Denver, CO",1905,2020,N,195,1,1154,41.0,4,4,11,0,0.0561961036229004,0.0532356565816952,-0.0372526735518979,0.1018549855022089,0.00632,0.0344,0.0053410146312573,0.0307716743165574,Patchy light drizzle,1,Patchy moderate snow,1
2190,2018-02-06,DL,DL,DL,2039,DL,N958AT,2039,11433,DTW,"Detroit, MI",11298,DFW,"Dallas/Fort Worth, TX",2005,2226,N,201,1,986,17.0,1,1,2,0,0.0532356565816952,0.0324335390520282,-0.019545193431566,0.1018549855022089,0.02234,0.03598,0.0236512188227693,0.0232829472494043,Moderate or heavy snow showers,2,Moderate or heavy rain shower,2
2211,2018-02-06,WN,WN,WN,6040,WN,N7746C,6040,11278,DCA,"Washington, DC",13198,MCI,"Kansas City, MO",1625,1820,N,175,1,949,0.0,1,1,2,0,0.0564782044844364,0.0596586901976398,-0.0372526735518979,0.2253118320878343,0.01814,0.00626,0.010507046424293,0.0072367517801138,Partly cloudy,1,Moderate snow,2
22481,2018-11-30,AA,AA_CODESHARE,AA,3868,MQ,N853AE,3868,11057,CLT,"Charlotte, NC",14783,SGF,"Springfield, MO",1836,2010,N,154,1,708,0.0,4,4,11,0,0.0596586901976398,0.0532356565816952,-0.0014495905267393,0.2253118320878343,0.03218,0.00148,0.0191528138586407,0.0011538099147968,Overcast,2,Heavy snow,3
609,2018-01-10,WN,WN,WN,472,WN,N7883A,472,14679,SAN,"San Diego, CA",14107,PHX,"Phoenix, AZ",1935,2145,N,70,1,304,57.0,1,2,1,0,0.0561961036229004,0.0430260234014754,-0.0372526735518979,0.2134239483384708,0.01276,0.0222,0.0080282126176086,0.0165856810197461,Light rain shower,1,Patchy light drizzle,1
35435,2019-06-08,DL,DL_CODESHARE,DL,3874,OO,N437SW,3874,10397,ATL,"Atlanta, GA",11641,FAY,"Fayetteville, NC",815,936,N,81,1,331,47.0,3,5,6,2,0.0660930078480459,0.0623523504240782,-0.019545193431566,0.3502657166116329,0.04904,0.0006,0.0351327850537735,0.0003962688274803,Torrential rain shower,3,Torrential rain shower,3
6636,2018-04-15,AA,AA,AA,2641,AA,N9016,2641,13303,MIA,"Miami, FL",11433,DTW,"Detroit, MI",658,1005,N,187,1,1145,31.0,2,6,4,1,0.0486011424278889,0.0595136097545641,-0.0014495905267393,0.1018549855022089,0.01078,0.02234,0.0230438937719569,0.0236512188227693,Moderate or heavy rain shower,2,Moderate rain,2
42047,2019-09-08,AS,AS_CODESHARE,AS,2888,QX,N647QX,2888,14004,PAE,"Everett, WA",12889,LAS,"Las Vegas, NV",1730,2000,N,150,1,894,39.0,4,6,9,0,0.0617647746296217,0.0532356565816952,-0.0257496334476613,0.2253118320878343,0.00036,0.02098,0.000255205739437,0.0159352832702946,Light rain shower,1,Sunny,1
9822,2018-06-02,UA,UA_CODESHARE,UA,3981,EV,N16981,3981,10397,ATL,"Atlanta, GA",12266,IAH,"Houston, TX",1400,1521,N,141,1,689,0.0,3,5,6,2,0.0555247035724447,0.059419307466565,0.055915695644676,0.2253118320878343,0.04904,0.02232,0.0351327850537735,0.024859946428331,Patchy light rain with thunder,1,Cloudy,2
41232,2019-08-27,F9,F9,F9,2374,F9,N233FR,2374,15304,TPA,"Tampa, FL",14100,PHL,"Philadelphia, PA",1311,1553,N,162,1,920,94.0,3,1,8,2,0.0540440770506113,0.059419307466565,0.0013041744428902,0.2253118320878343,0.0099,0.01914,0.0093683119540198,0.0171671624513749,Moderate or heavy rain shower,2,Cloudy,2
38182,2019-07-16,UA,UA,UA,768,UA,N13113,768,14771,SFO,"San Francisco, CA",10721,BOS,"Boston, MA",830,1727,N,357,1,2704,0.0,3,1,7,2,0.0660930078480459,0.0617647746296217,0.055915695644676,0.0240730408163887,0.02218,0.01854,0.0179365485308171,0.0142619089281628,Sunny,1,Partly cloudy,1
7181,2018-04-23,AA,AA_CODESHARE,AA,3966,MQ,N685AE,3966,11982,GRK,"Killeen, TX",11298,DFW,"Dallas/Fort Worth, TX",1036,1138,N,62,1,134,0.0,2,0,4,1,0.0595136097545641,0.0581659736388834,-0.0014495905267393,0.2134239483384708,0.00042,0.03598,0.000361810668569,0.0232829472494043,Sunny,1,Sunny,1
1908,2018-02-01,B6,B6,B6,677,B6,N708JB,677,12478,JFK,"New York, NY",12451,JAX,"Jacksonville, FL",807,1047,N,160,1,828,0.0,1,3,2,0,0.0660930078480459,0.0595136097545641,0.0271423089156718,0.2253118320878343,0.0166,0.00444,0.0201924811220438,0.004056371394344,Light drizzle,1,Overcast,2
36280,2019-06-20,NK,NK,NK,904,NK,N604NK,904,11298,DFW,"Dallas/Fort Worth, TX",13204,MCO,"Orlando, FL",1101,1441,N,160,1,985,0.0,3,3,6,2,0.0581659736388834,0.0555247035724447,-0.0136902324244572,0.2253118320878343,0.03598,0.01688,0.0232829472494043,0.0162459451092296,Patchy light rain with thunder,1,Patchy rain possible,1
6570,2018-04-13,UA,UA_CODESHARE,UA,3721,YX,N741YX,3721,11433,DTW,"Detroit, MI",13930,ORD,"Chicago, IL",1959,2023,N,84,1,235,0.0,2,4,4,1,0.0561961036229004,0.0532356565816952,0.055915695644676,0.3502657166116329,0.02234,0.04976,0.0236512188227693,0.0421127158682513,Light rain shower,1,Light rain shower,1
27492,2019-02-14,B6,B6,B6,7,B6,N580JB,7,11697,FLL,"Fort Lauderdale, FL",12889,LAS,"Las Vegas, NV",1842,2118,N,336,1,2173,138.0,1,3,2,0,0.0596586901976398,0.0430260234014754,0.0271423089156718,0.0240730408163887,0.01284,0.02098,0.0139690145774164,0.0159352832702946,Patchy rain possible,1,Heavy rain,3
24475,2018-12-31,WN,WN,WN,1887,WN,N479WN,1887,14679,SAN,"San Diego, CA",13796,OAK,"Oakland, CA",900,1030,N,90,1,446,0.0,1,0,12,1,0.0623523504240782,0.0595136097545641,-0.0372526735518979,0.3502657166116329,0.01276,0.00674,0.0080282126176086,0.0067801811745386,Light rain shower,1,Partly cloudy,1
49317,2019-12-21,F9,F9,F9,2951,F9,N329FR,2951,11433,DTW,"Detroit, MI",13303,MIA,"Miami, FL",600,922,N,202,1,1145,0.0,1,5,12,1,0.0486011424278889,0.0623523504240782,0.0013041744428902,0.1018549855022089,0.02234,0.01078,0.0236512188227693,0.0230438937719569,Sunny,1,Light rain shower,1
24193,2018-12-27,UA,UA,UA,594,UA,N69806,594,11292,DEN,"Denver, CO",14107,PHX,"Phoenix, AZ",1926,2122,N,116,1,602,117.0,1,3,12,1,0.0561961036229004,0.0430260234014754,0.055915695644676,0.3502657166116329,0.0344,0.0222,0.0307716743165574,0.0165856810197461,Patchy moderate snow,1,Partly cloudy,1
30614,2019-03-31,HA,HA,HA,23,HA,N212HA,23,13796,OAK,"Oakland, CA",13830,OGG,"Kahului, HI",700,940,N,340,1,2349,0.0,2,6,3,1,0.0553030528955235,0.0623523504240782,-0.0043783962137615,0.0240730408163887,0.00674,0.0032,0.0067801811745386,0.0020012652605225,Partly cloudy,1,Sunny,1
32648,2019-04-29,WN,WN,WN,2130,WN,N264LV,2130,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA",705,830,N,85,1,373,0.0,2,0,4,1,0.0553030528955235,0.0660930078480459,-0.0372526735518979,0.3502657166116329,0.03138,0.00682,0.0281270106201122,0.0044628699877512,Cloudy,2,Sunny,1
4631,2018-03-16,G4,G4,G4,130,G4,329NV,130,14314,PVU,"Provo, UT",12892,LAX,"Los Angeles, CA",1034,1124,N,110,1,569,0.0,2,4,3,1,0.0595136097545641,0.0581659736388834,0.018603187644906,0.3502657166116329,0.0001,0.03138,0.0002202091717927,0.0281270106201122,Moderate or heavy snow showers,2,Light rain shower,1
30053,2019-03-23,WN,WN,WN,3997,WN,N8302F,3997,14679,SAN,"San Diego, CA",11259,DAL,"Dallas, TX",1805,2255,N,170,1,1182,0.0,2,5,3,1,0.0596586901976398,0.0324335390520282,-0.0372526735518979,0.2253118320878343,0.01276,0.0089,0.0080282126176086,0.0051428802175171,Cloudy,2,Moderate or heavy rain shower,2
32073,2019-04-21,AA,AA_CODESHARE,AA,6095,CP,N202NN,6095,12892,LAX,"Los Angeles, CA",14831,SJC,"San Jose, CA",2130,2249,N,79,1,308,0.0,2,6,4,1,0.0430260234014754,0.0324335390520282,-0.0014495905267393,0.3502657166116329,0.03138,0.00898,0.0281270106201122,0.0053695502941057,Sunny,1,Sunny,1
37151,2019-07-03,DL,DL,DL,889,DL,N679DA,889,10397,ATL,"Atlanta, GA",10849,BZN,"Bozeman, MT",1910,2111,N,241,1,1640,0.0,3,2,7,2,0.0561961036229004,0.0430260234014754,-0.019545193431566,0.0474920803339217,0.04904,0.00064,0.0351327850537735,0.0014703942497947,Patchy rain possible,1,Patchy light rain with thunder,1
